iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
     2336    2.3360E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2337    2.3370E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2338    2.3380E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2339    2.3390E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2340    2.3400E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2341    2.3410E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2342    2.3420E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2343    2.3430E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2344    2.3440E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2345    2.3450E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2346    2.3460E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2347    2.3470E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2348    2.3480E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2349    2.3490E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2350    2.3500E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2351    2.3510E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2352    2.3520E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2353    2.3530E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2354    2.3540E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2355    2.3550E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2356    2.3560E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2357    2.3570E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2358    2.3580E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2359    2.3590E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2360    2.3600E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2361    2.3610E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2362    2.3620E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2363    2.3630E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2364    2.3640E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2365    2.3650E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2366    2.3660E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2367    2.3670E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2368    2.3680E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340260E-07    3.364882E-06
     2369    2.3690E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2370    2.3700E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2371    2.3710E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2372    2.3720E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2373    2.3730E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2374    2.3740E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2375    2.3750E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2376    2.3760E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2377    2.3770E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2378    2.3780E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2379    2.3790E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2380    2.3800E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2381    2.3810E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2382    2.3820E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2383    2.3830E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2384    2.3840E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2385    2.3850E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2386    2.3860E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2387    2.3870E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2388    2.3880E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2389    2.3890E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2390    2.3900E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2391    2.3910E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2392    2.3920E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2393    2.3930E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2394    2.3940E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2395    2.3950E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340261E-07    3.364882E-06
     2396    2.3960E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2397    2.3970E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2398    2.3980E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2399    2.3990E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2400    2.4000E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2401    2.4010E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2402    2.4020E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2403    2.4030E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2404    2.4040E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2405    2.4050E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2406    2.4060E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2407    2.4070E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2408    2.4080E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2409    2.4090E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2410    2.4100E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2411    2.4110E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2412    2.4120E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2413    2.4130E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2414    2.4140E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2415    2.4150E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2416    2.4160E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2417    2.4170E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2418    2.4180E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2419    2.4190E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2420    2.4200E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2421    2.4210E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2422    2.4220E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2423    2.4230E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2424    2.4240E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2425    2.4250E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2426    2.4260E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2427    2.4270E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2428    2.4280E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340262E-07    3.364882E-06
     2429    2.4290E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2430    2.4300E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2431    2.4310E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2432    2.4320E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2433    2.4330E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2434    2.4340E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2435    2.4350E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2436    2.4360E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2437    2.4370E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2438    2.4380E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2439    2.4390E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2440    2.4400E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2441    2.4410E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2442    2.4420E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2443    2.4430E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2444    2.4440E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2445    2.4450E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2446    2.4460E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2447    2.4470E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2448    2.4480E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2449    2.4490E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2450    2.4500E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2451    2.4510E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2452    2.4520E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2453    2.4530E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2454    2.4540E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2455    2.4550E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2456    2.4560E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2457    2.4570E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2458    2.4580E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2459    2.4590E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2460    2.4600E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2461    2.4610E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2462    2.4620E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2463    2.4630E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2464    2.4640E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2465    2.4650E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2466    2.4660E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2467    2.4670E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340263E-07    3.364882E-06
     2468    2.4680E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2469    2.4690E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2470    2.4700E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2471    2.4710E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2472    2.4720E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2473    2.4730E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2474    2.4740E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2475    2.4750E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2476    2.4760E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2477    2.4770E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2478    2.4780E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2479    2.4790E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2480    2.4800E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2481    2.4810E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2482    2.4820E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2483    2.4830E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2484    2.4840E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2485    2.4850E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2486    2.4860E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2487    2.4870E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2488    2.4880E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2489    2.4890E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2490    2.4900E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2491    2.4910E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2492    2.4920E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2493    2.4930E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2494    2.4940E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2495    2.4950E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2496    2.4960E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2497    2.4970E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2498    2.4980E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2499    2.4990E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
     2500    2.5000E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340264E-07    3.364882E-06
