iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     2257    4.5140E-05    9.501462E-01    2.525678E-01    1.387540E-15    1.232990E-15    1.441296E-07    2.203701E-06    8.374541E-16    5.296299E-06
     2258    4.5160E-05    9.501462E-01    2.525678E-01    1.387638E-15    1.233002E-15    1.442098E-07    2.203385E-06    8.373532E-16    5.296615E-06
     2259    4.5180E-05    9.501462E-01    2.525678E-01    1.387735E-15    1.233014E-15    1.442899E-07    2.203071E-06    8.372523E-16    5.296929E-06
     2260    4.5200E-05    9.501462E-01    2.525678E-01    1.387832E-15    1.233026E-15    1.443700E-07    2.202757E-06    8.371514E-16    5.297243E-06
     2261    4.5220E-05    9.501462E-01    2.525678E-01    1.387929E-15    1.233038E-15    1.444501E-07    2.202443E-06    8.370506E-16    5.297557E-06
     2262    4.5240E-05    9.501462E-01    2.525678E-01    1.388026E-15    1.233050E-15    1.445303E-07    2.202129E-06    8.369497E-16    5.297871E-06
     2263    4.5260E-05    9.501462E-01    2.525678E-01    1.388123E-15    1.233062E-15    1.446104E-07    2.201816E-06    8.368489E-16    5.298184E-06
     2264    4.5280E-05    9.501462E-01    2.525678E-01    1.388220E-15    1.233074E-15    1.446905E-07    2.201503E-06    8.367480E-16    5.298497E-06
     2265    4.5300E-05    9.501462E-01    2.525678E-01    1.388317E-15    1.233086E-15    1.447707E-07    2.201190E-06    8.366472E-16    5.298810E-06
     2266    4.5320E-05    9.501462E-01    2.525678E-01    1.388415E-15    1.233098E-15    1.448508E-07    2.200878E-06    8.365463E-16    5.299122E-06
     2267    4.5340E-05    9.501462E-01    2.525678E-01    1.388512E-15    1.233110E-15    1.449310E-07    2.200566E-06    8.364455E-16    5.299434E-06
     2268    4.5360E-05    9.501462E-01    2.525678E-01    1.388609E-15    1.233122E-15    1.450112E-07    2.200255E-06    8.363447E-16    5.299745E-06
     2269    4.5380E-05    9.501462E-01    2.525678E-01    1.388706E-15    1.233134E-15    1.450913E-07    2.199944E-06    8.362439E-16    5.300056E-06
     2270    4.5400E-05    9.501462E-01    2.525678E-01    1.388803E-15    1.233146E-15    1.451715E-07    2.199633E-06    8.361430E-16    5.300367E-06
     2271    4.5420E-05    9.501462E-01    2.525678E-01    1.388900E-15    1.233158E-15    1.452516E-07    2.199322E-06    8.360422E-16    5.300678E-06
     2272    4.5440E-05    9.501462E-01    2.525678E-01    1.388997E-15    1.233170E-15    1.453318E-07    2.199012E-06    8.359414E-16    5.300988E-06
     2273    4.5460E-05    9.501462E-01    2.525678E-01    1.389094E-15    1.233182E-15    1.454120E-07    2.198703E-06    8.358406E-16    5.301297E-06
     2274    4.5480E-05    9.501462E-01    2.525678E-01    1.389191E-15    1.233194E-15    1.454922E-07    2.198393E-06    8.357398E-16    5.301607E-06
     2275    4.5500E-05    9.501462E-01    2.525678E-01    1.389288E-15    1.233206E-15    1.455724E-07    2.198084E-06    8.356390E-16    5.301916E-06
     2276    4.5520E-05    9.501462E-01    2.525678E-01    1.389385E-15    1.233218E-15    1.456526E-07    2.197776E-06    8.355382E-16    5.302224E-06
     2277    4.5540E-05    9.501462E-01    2.525678E-01    1.389482E-15    1.233230E-15    1.457328E-07    2.197467E-06    8.354375E-16    5.302533E-06
     2278    4.5560E-05    9.501462E-01    2.525678E-01    1.389579E-15    1.233241E-15    1.458129E-07    2.197159E-06    8.353367E-16    5.302841E-06
     2279    4.5580E-05    9.501462E-01    2.525678E-01    1.389676E-15    1.233253E-15    1.458931E-07    2.196852E-06    8.352359E-16    5.303148E-06
     2280    4.5600E-05    9.501462E-01    2.525678E-01    1.389773E-15    1.233265E-15    1.459734E-07    2.196544E-06    8.351352E-16    5.303456E-06
     2281    4.5620E-05    9.501462E-01    2.525678E-01    1.389870E-15    1.233277E-15    1.460536E-07    2.196237E-06    8.350344E-16    5.303763E-06
     2282    4.5640E-05    9.501462E-01    2.525678E-01    1.389967E-15    1.233289E-15    1.461338E-07    2.195931E-06    8.349336E-16    5.304069E-06
     2283    4.5660E-05    9.501462E-01    2.525678E-01    1.390064E-15    1.233301E-15    1.462140E-07    2.195625E-06    8.348329E-16    5.304375E-06
     2284    4.5680E-05    9.501462E-01    2.525678E-01    1.390161E-15    1.233313E-15    1.462942E-07    2.195319E-06    8.347321E-16    5.304681E-06
     2285    4.5700E-05    9.501462E-01    2.525678E-01    1.390258E-15    1.233325E-15    1.463744E-07    2.195013E-06    8.346314E-16    5.304987E-06
     2286    4.5720E-05    9.501462E-01    2.525678E-01    1.390355E-15    1.233337E-15    1.464547E-07    2.194708E-06    8.345307E-16    5.305292E-06
     2287    4.5740E-05    9.501462E-01    2.525678E-01    1.390452E-15    1.233349E-15    1.465349E-07    2.194403E-06    8.344299E-16    5.305597E-06
     2288    4.5760E-05    9.501462E-01    2.525678E-01    1.390549E-15    1.233361E-15    1.466151E-07    2.194098E-06    8.343292E-16    5.305902E-06
     2289    4.5780E-05    9.501462E-01    2.525678E-01    1.390646E-15    1.233373E-15    1.466954E-07    2.193794E-06    8.342285E-16    5.306206E-06
     2290    4.5800E-05    9.501462E-01    2.525678E-01    1.390743E-15    1.233385E-15    1.467756E-07    2.193490E-06    8.341278E-16    5.306510E-06
     2291    4.5820E-05    9.501462E-01    2.525678E-01    1.390840E-15    1.233397E-15    1.468559E-07    2.193187E-06    8.340271E-16    5.306813E-06
     2292    4.5840E-05    9.501462E-01    2.525678E-01    1.390937E-15    1.233409E-15    1.469361E-07    2.192884E-06    8.339264E-16    5.307116E-06
     2293    4.5860E-05    9.501462E-01    2.525678E-01    1.391034E-15    1.233420E-15    1.470164E-07    2.192581E-06    8.338257E-16    5.307419E-06
     2294    4.5880E-05    9.501462E-01    2.525678E-01    1.391131E-15    1.233432E-15    1.470966E-07    2.192279E-06    8.337250E-16    5.307721E-06
     2295    4.5900E-05    9.501462E-01    2.525678E-01    1.391228E-15    1.233444E-15    1.471769E-07    2.191976E-06    8.336243E-16    5.308024E-06
     2296    4.5920E-05    9.501462E-01    2.525678E-01    1.391325E-15    1.233456E-15    1.472572E-07    2.191675E-06    8.335236E-16    5.308325E-06
     2297    4.5940E-05    9.501462E-01    2.525678E-01    1.391422E-15    1.233468E-15    1.473374E-07    2.191373E-06    8.334230E-16    5.308627E-06
     2298    4.5960E-05    9.501462E-01    2.525678E-01    1.391519E-15    1.233480E-15    1.474177E-07    2.191072E-06    8.333223E-16    5.308928E-06
     2299    4.5980E-05    9.501462E-01    2.525678E-01    1.391616E-15    1.233492E-15    1.474980E-07    2.190771E-06    8.332216E-16    5.309229E-06
     2300    4.6000E-05    9.501462E-01    2.525678E-01    1.391713E-15    1.233504E-15    1.475783E-07    2.190471E-06    8.331210E-16    5.309529E-06
     2301    4.6020E-05    9.501462E-01    2.525678E-01    1.391809E-15    1.233516E-15    1.476586E-07    2.190171E-06    8.330203E-16    5.309829E-06
     2302    4.6040E-05    9.501462E-01    2.525678E-01    1.391906E-15    1.233528E-15    1.477389E-07    2.189871E-06    8.329197E-16    5.310129E-06
     2303    4.6060E-05    9.501462E-01    2.525678E-01    1.392003E-15    1.233540E-15    1.478192E-07    2.189572E-06    8.328190E-16    5.310428E-06
     2304    4.6080E-05    9.501462E-01    2.525678E-01    1.392100E-15    1.233552E-15    1.478995E-07    2.189272E-06    8.327184E-16    5.310728E-06
     2305    4.6100E-05    9.501462E-01    2.525678E-01    1.392197E-15    1.233563E-15    1.479798E-07    2.188974E-06    8.326178E-16    5.311026E-06
     2306    4.6120E-05    9.501462E-01    2.525678E-01    1.392294E-15    1.233575E-15    1.480601E-07    2.188675E-06    8.325171E-16    5.311325E-06
     2307    4.6140E-05    9.501462E-01    2.525678E-01    1.392391E-15    1.233587E-15    1.481404E-07    2.188377E-06    8.324165E-16    5.311623E-06
     2308    4.6160E-05    9.501462E-01    2.525678E-01    1.392487E-15    1.233599E-15    1.482207E-07    2.188080E-06    8.323159E-16    5.311920E-06
     2309    4.6180E-05    9.501462E-01    2.525678E-01    1.392584E-15    1.233611E-15    1.483010E-07    2.187782E-06    8.322153E-16    5.312218E-06
     2310    4.6200E-05    9.501462E-01    2.525678E-01    1.392681E-15    1.233623E-15    1.483813E-07    2.187485E-06    8.321147E-16    5.312515E-06
     2311    4.6220E-05    9.501462E-01    2.525678E-01    1.392778E-15    1.233635E-15    1.484617E-07    2.187188E-06    8.320141E-16    5.312812E-06
     2312    4.6240E-05    9.501462E-01    2.525678E-01    1.392875E-15    1.233647E-15    1.485420E-07    2.186892E-06    8.319135E-16    5.313108E-06
     2313    4.6260E-05    9.501462E-01    2.525678E-01    1.392972E-15    1.233659E-15    1.486223E-07    2.186596E-06    8.318129E-16    5.313404E-06
     2314    4.6280E-05    9.501462E-01    2.525678E-01    1.393068E-15    1.233671E-15    1.487026E-07    2.186300E-06    8.317123E-16    5.313700E-06
     2315    4.6300E-05    9.501462E-01    2.525678E-01    1.393165E-15    1.233682E-15    1.487830E-07    2.186005E-06    8.316117E-16    5.313995E-06
     2316    4.6320E-05    9.501462E-01    2.525678E-01    1.393262E-15    1.233694E-15    1.488633E-07    2.185710E-06    8.315112E-16    5.314290E-06
     2317    4.6340E-05    9.501462E-01    2.525678E-01    1.393359E-15    1.233706E-15    1.489437E-07    2.185415E-06    8.314106E-16    5.314585E-06
     2318    4.6360E-05    9.501462E-01    2.525678E-01    1.393456E-15    1.233718E-15    1.490240E-07    2.185121E-06    8.313100E-16    5.314879E-06
     2319    4.6380E-05    9.501462E-01    2.525678E-01    1.393552E-15    1.233730E-15    1.491044E-07    2.184826E-06    8.312095E-16    5.315174E-06
     2320    4.6400E-05    9.501462E-01    2.525678E-01    1.393649E-15    1.233742E-15    1.491847E-07    2.184533E-06    8.311089E-16    5.315467E-06
     2321    4.6420E-05    9.501462E-01    2.525678E-01    1.393746E-15    1.233754E-15    1.492651E-07    2.184239E-06    8.310084E-16    5.315761E-06
     2322    4.6440E-05    9.501462E-01    2.525678E-01    1.393843E-15    1.233766E-15    1.493455E-07    2.183946E-06    8.309079E-16    5.316054E-06
     2323    4.6460E-05    9.501462E-01    2.525678E-01    1.393939E-15    1.233778E-15    1.494259E-07    2.183653E-06    8.308073E-16    5.316347E-06
     2324    4.6480E-05    9.501462E-01    2.525678E-01    1.394036E-15    1.233789E-15    1.495062E-07    2.183361E-06    8.307068E-16    5.316639E-06
     2325    4.6500E-05    9.501462E-01    2.525678E-01    1.394133E-15    1.233801E-15    1.495866E-07    2.183069E-06    8.306063E-16    5.316931E-06
     2326    4.6520E-05    9.501462E-01    2.525678E-01    1.394230E-15    1.233813E-15    1.496670E-07    2.182777E-06    8.305058E-16    5.317223E-06
     2327    4.6540E-05    9.501462E-01    2.525678E-01    1.394326E-15    1.233825E-15    1.497474E-07    2.182486E-06    8.304053E-16    5.317514E-06
     2328    4.6560E-05    9.501462E-01    2.525678E-01    1.394423E-15    1.233837E-15    1.498278E-07    2.182195E-06    8.303048E-16    5.317805E-06
     2329    4.6580E-05    9.501462E-01    2.525678E-01    1.394520E-15    1.233849E-15    1.499082E-07    2.181904E-06    8.302043E-16    5.318096E-06
     2330    4.6600E-05    9.501462E-01    2.525678E-01    1.394617E-15    1.233861E-15    1.499886E-07    2.181613E-06    8.301038E-16    5.318387E-06
     2331    4.6620E-05    9.501462E-01    2.525678E-01    1.394713E-15    1.233873E-15    1.500690E-07    2.181323E-06    8.300033E-16    5.318677E-06
     2332    4.6640E-05    9.501462E-01    2.525678E-01    1.394810E-15    1.233884E-15    1.501494E-07    2.181033E-06    8.299028E-16    5.318967E-06
     2333    4.6660E-05    9.501462E-01    2.525678E-01    1.394907E-15    1.233896E-15    1.502298E-07    2.180744E-06    8.298023E-16    5.319256E-06
     2334    4.6680E-05    9.501462E-01    2.525678E-01    1.395003E-15    1.233908E-15    1.503102E-07    2.180455E-06    8.297019E-16    5.319545E-06
     2335    4.6700E-05    9.501462E-01    2.525678E-01    1.395100E-15    1.233920E-15    1.503906E-07    2.180166E-06    8.296014E-16    5.319834E-06
     2336    4.6720E-05    9.501462E-01    2.525678E-01    1.395197E-15    1.233932E-15    1.504710E-07    2.179877E-06    8.295009E-16    5.320123E-06
     2337    4.6740E-05    9.501462E-01    2.525678E-01    1.395293E-15    1.233944E-15    1.505514E-07    2.179589E-06    8.294005E-16    5.320411E-06
     2338    4.6760E-05    9.501462E-01    2.525678E-01    1.395390E-15    1.233956E-15    1.506319E-07    2.179301E-06    8.293001E-16    5.320699E-06
     2339    4.6780E-05    9.501462E-01    2.525678E-01    1.395487E-15    1.233967E-15    1.507123E-07    2.179014E-06    8.291996E-16    5.320986E-06
     2340    4.6800E-05    9.501462E-01    2.525678E-01    1.395583E-15    1.233979E-15    1.507927E-07    2.178727E-06    8.290992E-16    5.321273E-06
     2341    4.6820E-05    9.501462E-01    2.525678E-01    1.395680E-15    1.233991E-15    1.508732E-07    2.178440E-06    8.289988E-16    5.321560E-06
     2342    4.6840E-05    9.501462E-01    2.525678E-01    1.395777E-15    1.234003E-15    1.509536E-07    2.178153E-06    8.288983E-16    5.321847E-06
     2343    4.6860E-05    9.501462E-01    2.525678E-01    1.395873E-15    1.234015E-15    1.510340E-07    2.177867E-06    8.287979E-16    5.322133E-06
     2344    4.6880E-05    9.501462E-01    2.525678E-01    1.395970E-15    1.234027E-15    1.511145E-07    2.177581E-06    8.286975E-16    5.322419E-06
     2345    4.6900E-05    9.501462E-01    2.525678E-01    1.396066E-15    1.234039E-15    1.511949E-07    2.177295E-06    8.285971E-16    5.322705E-06
     2346    4.6920E-05    9.501462E-01    2.525678E-01    1.396163E-15    1.234050E-15    1.512754E-07    2.177010E-06    8.284967E-16    5.322990E-06
     2347    4.6940E-05    9.501462E-01    2.525678E-01    1.396260E-15    1.234062E-15    1.513559E-07    2.176725E-06    8.283963E-16    5.323275E-06
     2348    4.6960E-05    9.501462E-01    2.525678E-01    1.396356E-15    1.234074E-15    1.514363E-07    2.176441E-06    8.282959E-16    5.323559E-06
     2349    4.6980E-05    9.501462E-01    2.525678E-01    1.396453E-15    1.234086E-15    1.515168E-07    2.176156E-06    8.281955E-16    5.323844E-06
     2350    4.7000E-05    9.501462E-01    2.525678E-01    1.396549E-15    1.234098E-15    1.515973E-07    2.175872E-06    8.280952E-16    5.324128E-06
     2351    4.7020E-05    9.501462E-01    2.525678E-01    1.396646E-15    1.234110E-15    1.516777E-07    2.175589E-06    8.279948E-16    5.324411E-06
     2352    4.7040E-05    9.501462E-01    2.525678E-01    1.396742E-15    1.234122E-15    1.517582E-07    2.175305E-06    8.278944E-16    5.324695E-06
     2353    4.7060E-05    9.501462E-01    2.525678E-01    1.396839E-15    1.234133E-15    1.518387E-07    2.175022E-06    8.277941E-16    5.324978E-06
     2354    4.7080E-05    9.501462E-01    2.525678E-01    1.396936E-15    1.234145E-15    1.519192E-07    2.174739E-06    8.276937E-16    5.325261E-06
     2355    4.7100E-05    9.501462E-01    2.525678E-01    1.397032E-15    1.234157E-15    1.519997E-07    2.174457E-06    8.275934E-16    5.325543E-06
     2356    4.7120E-05    9.501462E-01    2.525678E-01    1.397129E-15    1.234169E-15    1.520802E-07    2.174175E-06    8.274930E-16    5.325825E-06
     2357    4.7140E-05    9.501462E-01    2.525678E-01    1.397225E-15    1.234181E-15    1.521607E-07    2.173893E-06    8.273927E-16    5.326107E-06
     2358    4.7160E-05    9.501462E-01    2.525678E-01    1.397322E-15    1.234193E-15    1.522412E-07    2.173612E-06    8.272924E-16    5.326388E-06
     2359    4.7180E-05    9.501462E-01    2.525678E-01    1.397418E-15    1.234204E-15    1.523217E-07    2.173330E-06    8.271921E-16    5.326670E-06
     2360    4.7200E-05    9.501462E-01    2.525678E-01    1.397515E-15    1.234216E-15    1.524022E-07    2.173050E-06    8.270917E-16    5.326950E-06
     2361    4.7220E-05    9.501462E-01    2.525678E-01    1.397611E-15    1.234228E-15    1.524827E-07    2.172769E-06    8.269914E-16    5.327231E-06
     2362    4.7240E-05    9.501462E-01    2.525678E-01    1.397708E-15    1.234240E-15    1.525632E-07    2.172489E-06    8.268911E-16    5.327511E-06
     2363    4.7260E-05    9.501462E-01    2.525678E-01    1.397804E-15    1.234252E-15    1.526437E-07    2.172209E-06    8.267908E-16    5.327791E-06
     2364    4.7280E-05    9.501462E-01    2.525678E-01    1.397901E-15    1.234263E-15    1.527242E-07    2.171929E-06    8.266905E-16    5.328071E-06
     2365    4.7300E-05    9.501462E-01    2.525678E-01    1.397997E-15    1.234275E-15    1.528048E-07    2.171650E-06    8.265902E-16    5.328350E-06
     2366    4.7320E-05    9.501462E-01    2.525678E-01    1.398094E-15    1.234287E-15    1.528853E-07    2.171371E-06    8.264900E-16    5.328629E-06
     2367    4.7340E-05    9.501462E-01    2.525678E-01    1.398190E-15    1.234299E-15    1.529658E-07    2.171093E-06    8.263897E-16    5.328907E-06
     2368    4.7360E-05    9.501462E-01    2.525678E-01    1.398287E-15    1.234311E-15    1.530464E-07    2.170814E-06    8.262894E-16    5.329186E-06
     2369    4.7380E-05    9.501462E-01    2.525678E-01    1.398383E-15    1.234323E-15    1.531269E-07    2.170536E-06    8.261892E-16    5.329464E-06
     2370    4.7400E-05    9.501462E-01    2.525678E-01    1.398480E-15    1.234334E-15    1.532074E-07    2.170258E-06    8.260889E-16    5.329742E-06
     2371    4.7420E-05    9.501462E-01    2.525678E-01    1.398576E-15    1.234346E-15    1.532880E-07    2.169981E-06    8.259887E-16    5.330019E-06
     2372    4.7440E-05    9.501462E-01    2.525678E-01    1.398672E-15    1.234358E-15    1.533685E-07    2.169704E-06    8.258884E-16    5.330296E-06
     2373    4.7460E-05    9.501462E-01    2.525678E-01    1.398769E-15    1.234370E-15    1.534491E-07    2.169427E-06    8.257882E-16    5.330573E-06
     2374    4.7480E-05    9.501462E-01    2.525678E-01    1.398865E-15    1.234382E-15    1.535296E-07    2.169151E-06    8.256879E-16    5.330849E-06
     2375    4.7500E-05    9.501462E-01    2.525678E-01    1.398962E-15    1.234393E-15    1.536102E-07    2.168875E-06    8.255877E-16    5.331125E-06
     2376    4.7520E-05    9.501462E-01    2.525678E-01    1.399058E-15    1.234405E-15    1.536908E-07    2.168599E-06    8.254875E-16    5.331401E-06
     2377    4.7540E-05    9.501462E-01    2.525678E-01    1.399154E-15    1.234417E-15    1.537713E-07    2.168323E-06    8.253873E-16    5.331677E-06
     2378    4.7560E-05    9.501462E-01    2.525678E-01    1.399251E-15    1.234429E-15    1.538519E-07    2.168048E-06    8.252871E-16    5.331952E-06
     2379    4.7580E-05    9.501462E-01    2.525678E-01    1.399347E-15    1.234441E-15    1.539325E-07    2.167773E-06    8.251869E-16    5.332227E-06
     2380    4.7600E-05    9.501462E-01    2.525678E-01    1.399444E-15    1.234452E-15    1.540131E-07    2.167498E-06    8.250867E-16    5.332502E-06
     2381    4.7620E-05    9.501462E-01    2.525678E-01    1.399540E-15    1.234464E-15    1.540936E-07    2.167224E-06    8.249865E-16    5.332776E-06
     2382    4.7640E-05    9.501462E-01    2.525678E-01    1.399636E-15    1.234476E-15    1.541742E-07    2.166950E-06    8.248863E-16    5.333050E-06
     2383    4.7660E-05    9.501462E-01    2.525678E-01    1.399733E-15    1.234488E-15    1.542548E-07    2.166676E-06    8.247861E-16    5.333324E-06
     2384    4.7680E-05    9.501462E-01    2.525678E-01    1.399829E-15    1.234500E-15    1.543354E-07    2.166403E-06    8.246860E-16    5.333597E-06
     2385    4.7700E-05    9.501462E-01    2.525678E-01    1.399925E-15    1.234511E-15    1.544160E-07    2.166130E-06    8.245858E-16    5.333870E-06
     2386    4.7720E-05    9.501462E-01    2.525678E-01    1.400022E-15    1.234523E-15    1.544966E-07    2.165857E-06    8.244857E-16    5.334143E-06
     2387    4.7740E-05    9.501462E-01    2.525678E-01    1.400118E-15    1.234535E-15    1.545772E-07    2.165585E-06    8.243855E-16    5.334415E-06
     2388    4.7760E-05    9.501462E-01    2.525678E-01    1.400214E-15    1.234547E-15    1.546578E-07    2.165312E-06    8.242854E-16    5.334688E-06
     2389    4.7780E-05    9.501462E-01    2.525678E-01    1.400311E-15    1.234559E-15    1.547384E-07    2.165041E-06    8.241852E-16    5.334959E-06
     2390    4.7800E-05    9.501462E-01    2.525678E-01    1.400407E-15    1.234570E-15    1.548190E-07    2.164769E-06    8.240851E-16    5.335231E-06
     2391    4.7820E-05    9.501462E-01    2.525678E-01    1.400503E-15    1.234582E-15    1.548996E-07    2.164498E-06    8.239850E-16    5.335502E-06
     2392    4.7840E-05    9.501462E-01    2.525678E-01    1.400600E-15    1.234594E-15    1.549803E-07    2.164227E-06    8.238848E-16    5.335773E-06
     2393    4.7860E-05    9.501462E-01    2.525678E-01    1.400696E-15    1.234606E-15    1.550609E-07    2.163956E-06    8.237847E-16    5.336044E-06
     2394    4.7880E-05    9.501462E-01    2.525678E-01    1.400792E-15    1.234618E-15    1.551415E-07    2.163686E-06    8.236846E-16    5.336314E-06
     2395    4.7900E-05    9.501462E-01    2.525677E-01    1.400888E-15    1.234629E-15    1.552221E-07    2.163416E-06    8.235845E-16    5.336584E-06
     2396    4.7920E-05    9.501462E-01    2.525677E-01    1.400985E-15    1.234641E-15    1.553028E-07    2.163146E-06    8.234844E-16    5.336854E-06
     2397    4.7940E-05    9.501462E-01    2.525677E-01    1.401081E-15    1.234653E-15    1.553834E-07    2.162876E-06    8.233843E-16    5.337124E-06
     2398    4.7960E-05    9.501462E-01    2.525677E-01    1.401177E-15    1.234665E-15    1.554641E-07    2.162607E-06    8.232843E-16    5.337393E-06
     2399    4.7980E-05    9.501462E-01    2.525677E-01    1.401274E-15    1.234676E-15    1.555447E-07    2.162338E-06    8.231842E-16    5.337662E-06
     2400    4.8000E-05    9.501462E-01    2.525677E-01    1.401370E-15    1.234688E-15    1.556254E-07    2.162070E-06    8.230841E-16    5.337930E-06
     2401    4.8020E-05    9.501462E-01    2.525677E-01    1.401466E-15    1.234700E-15    1.557060E-07    2.161802E-06    8.229840E-16    5.338198E-06
     2402    4.8040E-05    9.501462E-01    2.525677E-01    1.401562E-15    1.234712E-15    1.557867E-07    2.161534E-06    8.228840E-16    5.338466E-06
     2403    4.8060E-05    9.501462E-01    2.525677E-01    1.401658E-15    1.234723E-15    1.558673E-07    2.161266E-06    8.227839E-16    5.338734E-06
     2404    4.8080E-05    9.501462E-01    2.525677E-01    1.401755E-15    1.234735E-15    1.559480E-07    2.160999E-06    8.226839E-16    5.339001E-06
     2405    4.8100E-05    9.501462E-01    2.525677E-01    1.401851E-15    1.234747E-15    1.560286E-07    2.160732E-06    8.225839E-16    5.339268E-06
     2406    4.8120E-05    9.501462E-01    2.525677E-01    1.401947E-15    1.234759E-15    1.561093E-07    2.160465E-06    8.224838E-16    5.339535E-06
     2407    4.8140E-05    9.501462E-01    2.525677E-01    1.402043E-15    1.234771E-15    1.561900E-07    2.160198E-06    8.223838E-16    5.339802E-06
     2408    4.8160E-05    9.501462E-01    2.525677E-01    1.402139E-15    1.234782E-15    1.562707E-07    2.159932E-06    8.222838E-16    5.340068E-06
     2409    4.8180E-05    9.501462E-01    2.525677E-01    1.402236E-15    1.234794E-15    1.563513E-07    2.159666E-06    8.221838E-16    5.340334E-06
     2410    4.8200E-05    9.501462E-01    2.525677E-01    1.402332E-15    1.234806E-15    1.564320E-07    2.159401E-06    8.220838E-16    5.340599E-06
     2411    4.8220E-05    9.501462E-01    2.525677E-01    1.402428E-15    1.234818E-15    1.565127E-07    2.159136E-06    8.219838E-16    5.340864E-06
     2412    4.8240E-05    9.501462E-01    2.525677E-01    1.402524E-15    1.234829E-15    1.565934E-07    2.158871E-06    8.218838E-16    5.341129E-06
     2413    4.8260E-05    9.501462E-01    2.525677E-01    1.402620E-15    1.234841E-15    1.566741E-07    2.158606E-06    8.217838E-16    5.341394E-06
     2414    4.8280E-05    9.501462E-01    2.525677E-01    1.402716E-15    1.234853E-15    1.567548E-07    2.158342E-06    8.216838E-16    5.341658E-06
     2415    4.8300E-05    9.501462E-01    2.525677E-01    1.402813E-15    1.234865E-15    1.568355E-07    2.158077E-06    8.215838E-16    5.341923E-06
     2416    4.8320E-05    9.501462E-01    2.525677E-01    1.402909E-15    1.234876E-15    1.569162E-07    2.157814E-06    8.214839E-16    5.342186E-06
     2417    4.8340E-05    9.501462E-01    2.525677E-01    1.403005E-15    1.234888E-15    1.569969E-07    2.157550E-06    8.213839E-16    5.342450E-06
     2418    4.8360E-05    9.501462E-01    2.525677E-01    1.403101E-15    1.234900E-15    1.570776E-07    2.157287E-06    8.212839E-16    5.342713E-06
     2419    4.8380E-05    9.501462E-01    2.525677E-01    1.403197E-15    1.234912E-15    1.571583E-07    2.157024E-06    8.211840E-16    5.342976E-06
     2420    4.8400E-05    9.501462E-01    2.525677E-01    1.403293E-15    1.234923E-15    1.572390E-07    2.156761E-06    8.210841E-16    5.343239E-06
     2421    4.8420E-05    9.501462E-01    2.525677E-01    1.403389E-15    1.234935E-15    1.573197E-07    2.156499E-06    8.209841E-16    5.343501E-06
     2422    4.8440E-05    9.501462E-01    2.525677E-01    1.403485E-15    1.234947E-15    1.574005E-07    2.156237E-06    8.208842E-16    5.343763E-06
     2423    4.8460E-05    9.501462E-01    2.525677E-01    1.403581E-15    1.234959E-15    1.574812E-07    2.155975E-06    8.207843E-16    5.344025E-06
     2424    4.8480E-05    9.501462E-01    2.525677E-01    1.403678E-15    1.234970E-15    1.575619E-07    2.155714E-06    8.206844E-16    5.344286E-06
     2425    4.8500E-05    9.501462E-01    2.525677E-01    1.403774E-15    1.234982E-15    1.576427E-07    2.155453E-06    8.205844E-16    5.344547E-06
     2426    4.8520E-05    9.501462E-01    2.525677E-01    1.403870E-15    1.234994E-15    1.577234E-07    2.155192E-06    8.204845E-16    5.344808E-06
     2427    4.8540E-05    9.501462E-01    2.525677E-01    1.403966E-15    1.235005E-15    1.578041E-07    2.154931E-06    8.203847E-16    5.345069E-06
     2428    4.8560E-05    9.501462E-01    2.525677E-01    1.404062E-15    1.235017E-15    1.578849E-07    2.154671E-06    8.202848E-16    5.345329E-06
     2429    4.8580E-05    9.501462E-01    2.525677E-01    1.404158E-15    1.235029E-15    1.579656E-07    2.154411E-06    8.201849E-16    5.345589E-06
     2430    4.8600E-05    9.501462E-01    2.525677E-01    1.404254E-15    1.235041E-15    1.580464E-07    2.154151E-06    8.200850E-16    5.345849E-06
     2431    4.8620E-05    9.501462E-01    2.525677E-01    1.404350E-15    1.235052E-15    1.581271E-07    2.153892E-06    8.199851E-16    5.346108E-06
     2432    4.8640E-05    9.501462E-01    2.525677E-01    1.404446E-15    1.235064E-15    1.582079E-07    2.153633E-06    8.198853E-16    5.346367E-06
     2433    4.8660E-05    9.501462E-01    2.525677E-01    1.404542E-15    1.235076E-15    1.582886E-07    2.153374E-06    8.197854E-16    5.346626E-06
     2434    4.8680E-05    9.501462E-01    2.525677E-01    1.404638E-15    1.235088E-15    1.583694E-07    2.153115E-06    8.196856E-16    5.346885E-06
     2435    4.8700E-05    9.501462E-01    2.525677E-01    1.404734E-15    1.235099E-15    1.584502E-07    2.152857E-06    8.195857E-16    5.347143E-06
     2436    4.8720E-05    9.501462E-01    2.525677E-01    1.404830E-15    1.235111E-15    1.585309E-07    2.152599E-06    8.194859E-16    5.347401E-06
     2437    4.8740E-05    9.501462E-01    2.525677E-01    1.404926E-15    1.235123E-15    1.586117E-07    2.152341E-06    8.193861E-16    5.347659E-06
     2438    4.8760E-05    9.501462E-01    2.525677E-01    1.405022E-15    1.235134E-15    1.586925E-07    2.152084E-06    8.192862E-16    5.347916E-06
     2439    4.8780E-05    9.501462E-01    2.525677E-01    1.405118E-15    1.235146E-15    1.587733E-07    2.151827E-06    8.191864E-16    5.348173E-06
