iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     2369    4.7380E-05    9.501462E-01    2.525678E-01    1.398448E-15    1.234330E-15    1.531719E-07    2.169882E-06    8.261261E-16    5.330118E-06
     2370    4.7400E-05    9.501462E-01    2.525678E-01    1.398545E-15    1.234342E-15    1.532525E-07    2.169604E-06    8.260259E-16    5.330396E-06
     2371    4.7420E-05    9.501462E-01    2.525678E-01    1.398641E-15    1.234354E-15    1.533330E-07    2.169328E-06    8.259256E-16    5.330672E-06
     2372    4.7440E-05    9.501462E-01    2.525678E-01    1.398738E-15    1.234366E-15    1.534136E-07    2.169051E-06    8.258253E-16    5.330949E-06
     2373    4.7460E-05    9.501462E-01    2.525678E-01    1.398834E-15    1.234377E-15    1.534942E-07    2.168775E-06    8.257251E-16    5.331225E-06
     2374    4.7480E-05    9.501462E-01    2.525678E-01    1.398931E-15    1.234389E-15    1.535747E-07    2.168499E-06    8.256249E-16    5.331501E-06
     2375    4.7500E-05    9.501462E-01    2.525678E-01    1.399027E-15    1.234401E-15    1.536553E-07    2.168223E-06    8.255246E-16    5.331777E-06
     2376    4.7520E-05    9.501462E-01    2.525678E-01    1.399124E-15    1.234413E-15    1.537359E-07    2.167948E-06    8.254244E-16    5.332052E-06
     2377    4.7540E-05    9.501462E-01    2.525678E-01    1.399220E-15    1.234425E-15    1.538164E-07    2.167673E-06    8.253242E-16    5.332327E-06
     2378    4.7560E-05    9.501462E-01    2.525678E-01    1.399316E-15    1.234436E-15    1.538970E-07    2.167399E-06    8.252239E-16    5.332601E-06
     2379    4.7580E-05    9.501462E-01    2.525678E-01    1.399413E-15    1.234448E-15    1.539776E-07    2.167124E-06    8.251237E-16    5.332876E-06
     2380    4.7600E-05    9.501462E-01    2.525678E-01    1.399509E-15    1.234460E-15    1.540582E-07    2.166850E-06    8.250235E-16    5.333150E-06
     2381    4.7620E-05    9.501462E-01    2.525678E-01    1.399605E-15    1.234472E-15    1.541388E-07    2.166576E-06    8.249233E-16    5.333424E-06
     2382    4.7640E-05    9.501462E-01    2.525678E-01    1.399702E-15    1.234484E-15    1.542194E-07    2.166303E-06    8.248231E-16    5.333697E-06
     2383    4.7660E-05    9.501462E-01    2.525678E-01    1.399798E-15    1.234495E-15    1.543000E-07    2.166030E-06    8.247229E-16    5.333970E-06
     2384    4.7680E-05    9.501462E-01    2.525678E-01    1.399895E-15    1.234507E-15    1.543806E-07    2.165757E-06    8.246228E-16    5.334243E-06
     2385    4.7700E-05    9.501462E-01    2.525678E-01    1.399991E-15    1.234519E-15    1.544612E-07    2.165484E-06    8.245226E-16    5.334516E-06
     2386    4.7720E-05    9.501462E-01    2.525678E-01    1.400087E-15    1.234531E-15    1.545418E-07    2.165212E-06    8.244224E-16    5.334788E-06
     2387    4.7740E-05    9.501462E-01    2.525678E-01    1.400184E-15    1.234543E-15    1.546224E-07    2.164940E-06    8.243223E-16    5.335060E-06
     2388    4.7760E-05    9.501462E-01    2.525678E-01    1.400280E-15    1.234554E-15    1.547030E-07    2.164669E-06    8.242221E-16    5.335331E-06
     2389    4.7780E-05    9.501462E-01    2.525678E-01    1.400376E-15    1.234566E-15    1.547836E-07    2.164397E-06    8.241220E-16    5.335603E-06
     2390    4.7800E-05    9.501462E-01    2.525678E-01    1.400473E-15    1.234578E-15    1.548642E-07    2.164126E-06    8.240218E-16    5.335874E-06
     2391    4.7820E-05    9.501462E-01    2.525678E-01    1.400569E-15    1.234590E-15    1.549448E-07    2.163856E-06    8.239217E-16    5.336144E-06
     2392    4.7840E-05    9.501462E-01    2.525678E-01    1.400665E-15    1.234602E-15    1.550255E-07    2.163585E-06    8.238215E-16    5.336415E-06
     2393    4.7860E-05    9.501462E-01    2.525677E-01    1.400762E-15    1.234613E-15    1.551061E-07    2.163315E-06    8.237214E-16    5.336685E-06
     2394    4.7880E-05    9.501462E-01    2.525677E-01    1.400858E-15    1.234625E-15    1.551867E-07    2.163045E-06    8.236213E-16    5.336955E-06
     2395    4.7900E-05    9.501462E-01    2.525677E-01    1.400954E-15    1.234637E-15    1.552674E-07    2.162776E-06    8.235212E-16    5.337224E-06
     2396    4.7920E-05    9.501462E-01    2.525677E-01    1.401050E-15    1.234649E-15    1.553480E-07    2.162507E-06    8.234211E-16    5.337493E-06
     2397    4.7940E-05    9.501462E-01    2.525677E-01    1.401147E-15    1.234660E-15    1.554287E-07    2.162238E-06    8.233210E-16    5.337762E-06
     2398    4.7960E-05    9.501462E-01    2.525677E-01    1.401243E-15    1.234672E-15    1.555093E-07    2.161969E-06    8.232209E-16    5.338031E-06
     2399    4.7980E-05    9.501462E-01    2.525677E-01    1.401339E-15    1.234684E-15    1.555900E-07    2.161701E-06    8.231208E-16    5.338299E-06
     2400    4.8000E-05    9.501462E-01    2.525677E-01    1.401435E-15    1.234696E-15    1.556706E-07    2.161433E-06    8.230207E-16    5.338567E-06
     2401    4.8020E-05    9.501462E-01    2.525677E-01    1.401532E-15    1.234708E-15    1.557513E-07    2.161165E-06    8.229206E-16    5.338835E-06
     2402    4.8040E-05    9.501462E-01    2.525677E-01    1.401628E-15    1.234719E-15    1.558319E-07    2.160898E-06    8.228206E-16    5.339102E-06
     2403    4.8060E-05    9.501462E-01    2.525677E-01    1.401724E-15    1.234731E-15    1.559126E-07    2.160631E-06    8.227205E-16    5.339369E-06
     2404    4.8080E-05    9.501462E-01    2.525677E-01    1.401820E-15    1.234743E-15    1.559933E-07    2.160364E-06    8.226205E-16    5.339636E-06
     2405    4.8100E-05    9.501462E-01    2.525677E-01    1.401917E-15    1.234755E-15    1.560739E-07    2.160098E-06    8.225204E-16    5.339902E-06
     2406    4.8120E-05    9.501462E-01    2.525677E-01    1.402013E-15    1.234766E-15    1.561546E-07    2.159831E-06    8.224204E-16    5.340169E-06
     2407    4.8140E-05    9.501462E-01    2.525677E-01    1.402109E-15    1.234778E-15    1.562353E-07    2.159565E-06    8.223203E-16    5.340435E-06
     2408    4.8160E-05    9.501462E-01    2.525677E-01    1.402205E-15    1.234790E-15    1.563160E-07    2.159300E-06    8.222203E-16    5.340700E-06
     2409    4.8180E-05    9.501462E-01    2.525677E-01    1.402301E-15    1.234802E-15    1.563966E-07    2.159035E-06    8.221203E-16    5.340965E-06
     2410    4.8200E-05    9.501462E-01    2.525677E-01    1.402398E-15    1.234813E-15    1.564773E-07    2.158770E-06    8.220203E-16    5.341230E-06
     2411    4.8220E-05    9.501462E-01    2.525677E-01    1.402494E-15    1.234825E-15    1.565580E-07    2.158505E-06    8.219203E-16    5.341495E-06
     2412    4.8240E-05    9.501462E-01    2.525677E-01    1.402590E-15    1.234837E-15    1.566387E-07    2.158240E-06    8.218202E-16    5.341760E-06
     2413    4.8260E-05    9.501462E-01    2.525677E-01    1.402686E-15    1.234849E-15    1.567194E-07    2.157976E-06    8.217203E-16    5.342024E-06
     2414    4.8280E-05    9.501462E-01    2.525677E-01    1.402782E-15    1.234860E-15    1.568001E-07    2.157712E-06    8.216203E-16    5.342288E-06
     2415    4.8300E-05    9.501462E-01    2.525677E-01    1.402878E-15    1.234872E-15    1.568808E-07    2.157449E-06    8.215203E-16    5.342551E-06
     2416    4.8320E-05    9.501462E-01    2.525677E-01    1.402974E-15    1.234884E-15    1.569615E-07    2.157186E-06    8.214203E-16    5.342814E-06
     2417    4.8340E-05    9.501462E-01    2.525677E-01    1.403071E-15    1.234896E-15    1.570423E-07    2.156923E-06    8.213203E-16    5.343077E-06
     2418    4.8360E-05    9.501462E-01    2.525677E-01    1.403167E-15    1.234907E-15    1.571230E-07    2.156660E-06    8.212204E-16    5.343340E-06
     2419    4.8380E-05    9.501462E-01    2.525677E-01    1.403263E-15    1.234919E-15    1.572037E-07    2.156398E-06    8.211204E-16    5.343602E-06
     2420    4.8400E-05    9.501462E-01    2.525677E-01    1.403359E-15    1.234931E-15    1.572844E-07    2.156136E-06    8.210205E-16    5.343864E-06
     2421    4.8420E-05    9.501462E-01    2.525677E-01    1.403455E-15    1.234943E-15    1.573651E-07    2.155874E-06    8.209205E-16    5.344126E-06
     2422    4.8440E-05    9.501462E-01    2.525677E-01    1.403551E-15    1.234954E-15    1.574459E-07    2.155612E-06    8.208206E-16    5.344388E-06
     2423    4.8460E-05    9.501462E-01    2.525677E-01    1.403647E-15    1.234966E-15    1.575266E-07    2.155351E-06    8.207206E-16    5.344649E-06
     2424    4.8480E-05    9.501462E-01    2.525677E-01    1.403743E-15    1.234978E-15    1.576073E-07    2.155090E-06    8.206207E-16    5.344910E-06
     2425    4.8500E-05    9.501462E-01    2.525677E-01    1.403839E-15    1.234990E-15    1.576881E-07    2.154830E-06    8.205208E-16    5.345170E-06
     2426    4.8520E-05    9.501462E-01    2.525677E-01    1.403935E-15    1.235001E-15    1.577688E-07    2.154569E-06    8.204209E-16    5.345431E-06
     2427    4.8540E-05    9.501462E-01    2.525677E-01    1.404032E-15    1.235013E-15    1.578496E-07    2.154309E-06    8.203210E-16    5.345691E-06
     2428    4.8560E-05    9.501462E-01    2.525677E-01    1.404128E-15    1.235025E-15    1.579303E-07    2.154050E-06    8.202211E-16    5.345950E-06
     2429    4.8580E-05    9.501462E-01    2.525677E-01    1.404224E-15    1.235036E-15    1.580111E-07    2.153790E-06    8.201212E-16    5.346210E-06
     2430    4.8600E-05    9.501462E-01    2.525677E-01    1.404320E-15    1.235048E-15    1.580918E-07    2.153531E-06    8.200213E-16    5.346469E-06
     2431    4.8620E-05    9.501462E-01    2.525677E-01    1.404416E-15    1.235060E-15    1.581726E-07    2.153272E-06    8.199214E-16    5.346728E-06
     2432    4.8640E-05    9.501462E-01    2.525677E-01    1.404512E-15    1.235072E-15    1.582533E-07    2.153013E-06    8.198215E-16    5.346987E-06
     2433    4.8660E-05    9.501462E-01    2.525677E-01    1.404608E-15    1.235083E-15    1.583341E-07    2.152755E-06    8.197217E-16    5.347245E-06
     2434    4.8680E-05    9.501462E-01    2.525677E-01    1.404704E-15    1.235095E-15    1.584149E-07    2.152497E-06    8.196218E-16    5.347503E-06
     2435    4.8700E-05    9.501462E-01    2.525677E-01    1.404800E-15    1.235107E-15    1.584956E-07    2.152239E-06    8.195220E-16    5.347761E-06
     2436    4.8720E-05    9.501462E-01    2.525677E-01    1.404896E-15    1.235119E-15    1.585764E-07    2.151982E-06    8.194221E-16    5.348018E-06
     2437    4.8740E-05    9.501462E-01    2.525677E-01    1.404992E-15    1.235130E-15    1.586572E-07    2.151725E-06    8.193223E-16    5.348275E-06
     2438    4.8760E-05    9.501462E-01    2.525677E-01    1.405088E-15    1.235142E-15    1.587380E-07    2.151468E-06    8.192224E-16    5.348532E-06
     2439    4.8780E-05    9.501462E-01    2.525677E-01    1.405184E-15    1.235154E-15    1.588188E-07    2.151211E-06    8.191226E-16    5.348789E-06
     2440    4.8800E-05    9.501462E-01    2.525677E-01    1.405280E-15    1.235165E-15    1.588996E-07    2.150955E-06    8.190228E-16    5.349045E-06
     2441    4.8820E-05    9.501462E-01    2.525677E-01    1.405376E-15    1.235177E-15    1.589803E-07    2.150699E-06    8.189230E-16    5.349301E-06
     2442    4.8840E-05    9.501462E-01    2.525677E-01    1.405472E-15    1.235189E-15    1.590611E-07    2.150443E-06    8.188232E-16    5.349557E-06
     2443    4.8860E-05    9.501462E-01    2.525677E-01    1.405568E-15    1.235201E-15    1.591419E-07    2.150188E-06    8.187234E-16    5.349812E-06
     2444    4.8880E-05    9.501462E-01    2.525677E-01    1.405664E-15    1.235212E-15    1.592227E-07    2.149933E-06    8.186236E-16    5.350067E-06
     2445    4.8900E-05    9.501462E-01    2.525677E-01    1.405759E-15    1.235224E-15    1.593035E-07    2.149678E-06    8.185238E-16    5.350322E-06
     2446    4.8920E-05    9.501462E-01    2.525677E-01    1.405855E-15    1.235236E-15    1.593844E-07    2.149423E-06    8.184240E-16    5.350577E-06
     2447    4.8940E-05    9.501462E-01    2.525677E-01    1.405951E-15    1.235247E-15    1.594652E-07    2.149169E-06    8.183242E-16    5.350831E-06
     2448    4.8960E-05    9.501462E-01    2.525677E-01    1.406047E-15    1.235259E-15    1.595460E-07    2.148915E-06    8.182245E-16    5.351085E-06
     2449    4.8980E-05    9.501462E-01    2.525677E-01    1.406143E-15    1.235271E-15    1.596268E-07    2.148661E-06    8.181247E-16    5.351339E-06
     2450    4.9000E-05    9.501462E-01    2.525677E-01    1.406239E-15    1.235282E-15    1.597076E-07    2.148408E-06    8.180249E-16    5.351592E-06
     2451    4.9020E-05    9.501462E-01    2.525677E-01    1.406335E-15    1.235294E-15    1.597884E-07    2.148155E-06    8.179252E-16    5.351845E-06
     2452    4.9040E-05    9.501462E-01    2.525677E-01    1.406431E-15    1.235306E-15    1.598693E-07    2.147902E-06    8.178255E-16    5.352098E-06
     2453    4.9060E-05    9.501462E-01    2.525677E-01    1.406527E-15    1.235318E-15    1.599501E-07    2.147649E-06    8.177257E-16    5.352351E-06
     2454    4.9080E-05    9.501462E-01    2.525677E-01    1.406623E-15    1.235329E-15    1.600309E-07    2.147397E-06    8.176260E-16    5.352603E-06
     2455    4.9100E-05    9.501462E-01    2.525677E-01    1.406718E-15    1.235341E-15    1.601118E-07    2.147145E-06    8.175263E-16    5.352855E-06
     2456    4.9120E-05    9.501462E-01    2.525677E-01    1.406814E-15    1.235353E-15    1.601926E-07    2.146893E-06    8.174266E-16    5.353107E-06
     2457    4.9140E-05    9.501462E-01    2.525677E-01    1.406910E-15    1.235364E-15    1.602735E-07    2.146641E-06    8.173269E-16    5.353359E-06
     2458    4.9160E-05    9.501462E-01    2.525677E-01    1.407006E-15    1.235376E-15    1.603543E-07    2.146390E-06    8.172272E-16    5.353610E-06
     2459    4.9180E-05    9.501462E-01    2.525677E-01    1.407102E-15    1.235388E-15    1.604352E-07    2.146139E-06    8.171275E-16    5.353861E-06
     2460    4.9200E-05    9.501462E-01    2.525677E-01    1.407198E-15    1.235399E-15    1.605160E-07    2.145889E-06    8.170278E-16    5.354111E-06
     2461    4.9220E-05    9.501462E-01    2.525677E-01    1.407293E-15    1.235411E-15    1.605969E-07    2.145638E-06    8.169281E-16    5.354362E-06
     2462    4.9240E-05    9.501462E-01    2.525677E-01    1.407389E-15    1.235423E-15    1.606777E-07    2.145388E-06    8.168284E-16    5.354612E-06
     2463    4.9260E-05    9.501462E-01    2.525677E-01    1.407485E-15    1.235434E-15    1.607586E-07    2.145138E-06    8.167288E-16    5.354862E-06
     2464    4.9280E-05    9.501462E-01    2.525677E-01    1.407581E-15    1.235446E-15    1.608395E-07    2.144889E-06    8.166291E-16    5.355111E-06
     2465    4.9300E-05    9.501462E-01    2.525677E-01    1.407677E-15    1.235458E-15    1.609203E-07    2.144639E-06    8.165295E-16    5.355361E-06
     2466    4.9320E-05    9.501462E-01    2.525677E-01    1.407772E-15    1.235469E-15    1.610012E-07    2.144390E-06    8.164298E-16    5.355610E-06
     2467    4.9340E-05    9.501462E-01    2.525677E-01    1.407868E-15    1.235481E-15    1.610821E-07    2.144142E-06    8.163302E-16    5.355858E-06
     2468    4.9360E-05    9.501462E-01    2.525677E-01    1.407964E-15    1.235493E-15    1.611630E-07    2.143893E-06    8.162305E-16    5.356107E-06
     2469    4.9380E-05    9.501462E-01    2.525677E-01    1.408060E-15    1.235505E-15    1.612438E-07    2.143645E-06    8.161309E-16    5.356355E-06
     2470    4.9400E-05    9.501462E-01    2.525677E-01    1.408156E-15    1.235516E-15    1.613247E-07    2.143397E-06    8.160313E-16    5.356603E-06
     2471    4.9420E-05    9.501462E-01    2.525677E-01    1.408251E-15    1.235528E-15    1.614056E-07    2.143150E-06    8.159317E-16    5.356850E-06
     2472    4.9440E-05    9.501462E-01    2.525677E-01    1.408347E-15    1.235540E-15    1.614865E-07    2.142902E-06    8.158321E-16    5.357098E-06
     2473    4.9460E-05    9.501462E-01    2.525677E-01    1.408443E-15    1.235551E-15    1.615674E-07    2.142655E-06    8.157325E-16    5.357345E-06
     2474    4.9480E-05    9.501462E-01    2.525677E-01    1.408538E-15    1.235563E-15    1.616483E-07    2.142408E-06    8.156329E-16    5.357592E-06
     2475    4.9500E-05    9.501462E-01    2.525677E-01    1.408634E-15    1.235575E-15    1.617292E-07    2.142162E-06    8.155333E-16    5.357838E-06
     2476    4.9520E-05    9.501462E-01    2.525677E-01    1.408730E-15    1.235586E-15    1.618101E-07    2.141916E-06    8.154337E-16    5.358084E-06
     2477    4.9540E-05    9.501462E-01    2.525677E-01    1.408826E-15    1.235598E-15    1.618910E-07    2.141670E-06    8.153342E-16    5.358330E-06
     2478    4.9560E-05    9.501462E-01    2.525677E-01    1.408921E-15    1.235609E-15    1.619719E-07    2.141424E-06    8.152346E-16    5.358576E-06
     2479    4.9580E-05    9.501462E-01    2.525677E-01    1.409017E-15    1.235621E-15    1.620528E-07    2.141179E-06    8.151350E-16    5.358821E-06
     2480    4.9600E-05    9.501462E-01    2.525677E-01    1.409113E-15    1.235633E-15    1.621338E-07    2.140934E-06    8.150355E-16    5.359066E-06
     2481    4.9620E-05    9.501462E-01    2.525677E-01    1.409208E-15    1.235644E-15    1.622147E-07    2.140689E-06    8.149360E-16    5.359311E-06
     2482    4.9640E-05    9.501462E-01    2.525677E-01    1.409304E-15    1.235656E-15    1.622956E-07    2.140444E-06    8.148364E-16    5.359556E-06
     2483    4.9660E-05    9.501462E-01    2.525677E-01    1.409400E-15    1.235668E-15    1.623765E-07    2.140200E-06    8.147369E-16    5.359800E-06
     2484    4.9680E-05    9.501462E-01    2.525677E-01    1.409495E-15    1.235679E-15    1.624575E-07    2.139956E-06    8.146374E-16    5.360044E-06
     2485    4.9700E-05    9.501462E-01    2.525677E-01    1.409591E-15    1.235691E-15    1.625384E-07    2.139712E-06    8.145379E-16    5.360288E-06
     2486    4.9720E-05    9.501462E-01    2.525677E-01    1.409687E-15    1.235703E-15    1.626193E-07    2.139468E-06    8.144384E-16    5.360532E-06
     2487    4.9740E-05    9.501462E-01    2.525677E-01    1.409782E-15    1.235714E-15    1.627003E-07    2.139225E-06    8.143389E-16    5.360775E-06
     2488    4.9760E-05    9.501462E-01    2.525677E-01    1.409878E-15    1.235726E-15    1.627812E-07    2.138982E-06    8.142394E-16    5.361018E-06
     2489    4.9780E-05    9.501462E-01    2.525677E-01    1.409974E-15    1.235738E-15    1.628622E-07    2.138739E-06    8.141399E-16    5.361261E-06
     2490    4.9800E-05    9.501462E-01    2.525677E-01    1.410069E-15    1.235749E-15    1.629431E-07    2.138497E-06    8.140404E-16    5.361503E-06
     2491    4.9820E-05    9.501462E-01    2.525677E-01    1.410165E-15    1.235761E-15    1.630241E-07    2.138255E-06    8.139409E-16    5.361745E-06
     2492    4.9840E-05    9.501462E-01    2.525677E-01    1.410260E-15    1.235773E-15    1.631050E-07    2.138013E-06    8.138415E-16    5.361987E-06
     2493    4.9860E-05    9.501462E-01    2.525677E-01    1.410356E-15    1.235784E-15    1.631860E-07    2.137771E-06    8.137420E-16    5.362229E-06
     2494    4.9880E-05    9.501462E-01    2.525677E-01    1.410451E-15    1.235796E-15    1.632669E-07    2.137530E-06    8.136426E-16    5.362470E-06
     2495    4.9900E-05    9.501462E-01    2.525677E-01    1.410547E-15    1.235807E-15    1.633479E-07    2.137289E-06    8.135431E-16    5.362711E-06
     2496    4.9920E-05    9.501462E-01    2.525677E-01    1.410643E-15    1.235819E-15    1.634289E-07    2.137048E-06    8.134437E-16    5.362952E-06
     2497    4.9940E-05    9.501462E-01    2.525677E-01    1.410738E-15    1.235831E-15    1.635098E-07    2.136807E-06    8.133442E-16    5.363193E-06
     2498    4.9960E-05    9.501462E-01    2.525677E-01    1.410834E-15    1.235842E-15    1.635908E-07    2.136567E-06    8.132448E-16    5.363433E-06
     2499    4.9980E-05    9.501462E-01    2.525677E-01    1.410929E-15    1.235854E-15    1.636718E-07    2.136327E-06    8.131454E-16    5.363673E-06
     2500    5.0000E-05    9.501462E-01    2.525677E-01    1.411025E-15    1.235866E-15    1.637528E-07    2.136087E-06    8.130460E-16    5.363913E-06
     2501    5.0020E-05    9.501462E-01    2.525677E-01    1.411120E-15    1.235877E-15    1.638337E-07    2.135848E-06    8.129466E-16    5.364152E-06
     2502    5.0040E-05    9.501462E-01    2.525677E-01    1.411216E-15    1.235889E-15    1.639147E-07    2.135608E-06    8.128472E-16    5.364392E-06
     2503    5.0060E-05    9.501462E-01    2.525677E-01    1.411311E-15    1.235901E-15    1.639957E-07    2.135369E-06    8.127478E-16    5.364631E-06
     2504    5.0080E-05    9.501462E-01    2.525677E-01    1.411407E-15    1.235912E-15    1.640767E-07    2.135131E-06    8.126484E-16    5.364869E-06
     2505    5.0100E-05    9.501462E-01    2.525677E-01    1.411502E-15    1.235924E-15    1.641577E-07    2.134892E-06    8.125491E-16    5.365108E-06
     2506    5.0120E-05    9.501462E-01    2.525677E-01    1.411598E-15    1.235935E-15    1.642387E-07    2.134654E-06    8.124497E-16    5.365346E-06
     2507    5.0140E-05    9.501462E-01    2.525677E-01    1.411693E-15    1.235947E-15    1.643197E-07    2.134416E-06    8.123503E-16    5.365584E-06
     2508    5.0160E-05    9.501462E-01    2.525677E-01    1.411789E-15    1.235959E-15    1.644007E-07    2.134179E-06    8.122510E-16    5.365821E-06
     2509    5.0180E-05    9.501462E-01    2.525677E-01    1.411884E-15    1.235970E-15    1.644817E-07    2.133941E-06    8.121517E-16    5.366059E-06
     2510    5.0200E-05    9.501462E-01    2.525677E-01    1.411980E-15    1.235982E-15    1.645627E-07    2.133704E-06    8.120523E-16    5.366296E-06
     2511    5.0220E-05    9.501462E-01    2.525677E-01    1.412075E-15    1.235993E-15    1.646437E-07    2.133467E-06    8.119530E-16    5.366533E-06
     2512    5.0240E-05    9.501462E-01    2.525677E-01    1.412171E-15    1.236005E-15    1.647248E-07    2.133231E-06    8.118537E-16    5.366769E-06
     2513    5.0260E-05    9.501462E-01    2.525677E-01    1.412266E-15    1.236017E-15    1.648058E-07    2.132994E-06    8.117543E-16    5.367006E-06
     2514    5.0280E-05    9.501462E-01    2.525677E-01    1.412362E-15    1.236028E-15    1.648868E-07    2.132758E-06    8.116550E-16    5.367242E-06
     2515    5.0300E-05    9.501462E-01    2.525677E-01    1.412457E-15    1.236040E-15    1.649678E-07    2.132522E-06    8.115557E-16    5.367478E-06
     2516    5.0320E-05    9.501462E-01    2.525677E-01    1.412552E-15    1.236052E-15    1.650489E-07    2.132287E-06    8.114564E-16    5.367713E-06
     2517    5.0340E-05    9.501462E-01    2.525677E-01    1.412648E-15    1.236063E-15    1.651299E-07    2.132051E-06    8.113572E-16    5.367949E-06
     2518    5.0360E-05    9.501462E-01    2.525677E-01    1.412743E-15    1.236075E-15    1.652109E-07    2.131816E-06    8.112579E-16    5.368184E-06
     2519    5.0380E-05    9.501462E-01    2.525677E-01    1.412839E-15    1.236086E-15    1.652920E-07    2.131582E-06    8.111586E-16    5.368418E-06
     2520    5.0400E-05    9.501462E-01    2.525677E-01    1.412934E-15    1.236098E-15    1.653730E-07    2.131347E-06    8.110593E-16    5.368653E-06
     2521    5.0420E-05    9.501462E-01    2.525677E-01    1.413029E-15    1.236110E-15    1.654540E-07    2.131113E-06    8.109601E-16    5.368887E-06
     2522    5.0440E-05    9.501462E-01    2.525677E-01    1.413125E-15    1.236121E-15    1.655351E-07    2.130879E-06    8.108608E-16    5.369121E-06
     2523    5.0460E-05    9.501462E-01    2.525677E-01    1.413220E-15    1.236133E-15    1.656161E-07    2.130645E-06    8.107616E-16    5.369355E-06
     2524    5.0480E-05    9.501462E-01    2.525677E-01    1.413315E-15    1.236144E-15    1.656972E-07    2.130412E-06    8.106624E-16    5.369588E-06
     2525    5.0500E-05    9.501462E-01    2.525677E-01    1.413411E-15    1.236156E-15    1.657782E-07    2.130178E-06    8.105631E-16    5.369822E-06
     2526    5.0520E-05    9.501462E-01    2.525677E-01    1.413506E-15    1.236167E-15    1.658593E-07    2.129945E-06    8.104639E-16    5.370055E-06
     2527    5.0540E-05    9.501462E-01    2.525677E-01    1.413601E-15    1.236179E-15    1.659404E-07    2.129713E-06    8.103647E-16    5.370287E-06
     2528    5.0560E-05    9.501462E-01    2.525677E-01    1.413697E-15    1.236191E-15    1.660214E-07    2.129480E-06    8.102655E-16    5.370520E-06
     2529    5.0580E-05    9.501462E-01    2.525677E-01    1.413792E-15    1.236202E-15    1.661025E-07    2.129248E-06    8.101663E-16    5.370752E-06
     2530    5.0600E-05    9.501462E-01    2.525677E-01    1.413887E-15    1.236214E-15    1.661836E-07    2.129016E-06    8.100671E-16    5.370984E-06
     2531    5.0620E-05    9.501462E-01    2.525677E-01    1.413983E-15    1.236225E-15    1.662646E-07    2.128784E-06    8.099679E-16    5.371216E-06
     2532    5.0640E-05    9.501462E-01    2.525677E-01    1.414078E-15    1.236237E-15    1.663457E-07    2.128553E-06    8.098687E-16    5.371447E-06
     2533    5.0660E-05    9.501462E-01    2.525677E-01    1.414173E-15    1.236249E-15    1.664268E-07    2.128322E-06    8.097696E-16    5.371678E-06
     2534    5.0680E-05    9.501462E-01    2.525677E-01    1.414269E-15    1.236260E-15    1.665079E-07    2.128091E-06    8.096704E-16    5.371909E-06
     2535    5.0700E-05    9.501462E-01    2.525677E-01    1.414364E-15    1.236272E-15    1.665890E-07    2.127860E-06    8.095712E-16    5.372140E-06
     2536    5.0720E-05    9.501462E-01    2.525677E-01    1.414459E-15    1.236283E-15    1.666700E-07    2.127630E-06    8.094721E-16    5.372370E-06
     2537    5.0740E-05    9.501462E-01    2.525677E-01    1.414554E-15    1.236295E-15    1.667511E-07    2.127400E-06    8.093730E-16    5.372600E-06
     2538    5.0760E-05    9.501462E-01    2.525677E-01    1.414650E-15    1.236306E-15    1.668322E-07    2.127170E-06    8.092738E-16    5.372830E-06
     2539    5.0780E-05    9.501462E-01    2.525677E-01    1.414745E-15    1.236318E-15    1.669133E-07    2.126940E-06    8.091747E-16    5.373060E-06
     2540    5.0800E-05    9.501462E-01    2.525677E-01    1.414840E-15    1.236330E-15    1.669944E-07    2.126711E-06    8.090756E-16    5.373289E-06
     2541    5.0820E-05    9.501462E-01    2.525677E-01    1.414935E-15    1.236341E-15    1.670755E-07    2.126482E-06    8.089765E-16    5.373518E-06
     2542    5.0840E-05    9.501462E-01    2.525677E-01    1.415031E-15    1.236353E-15    1.671566E-07    2.126253E-06    8.088774E-16    5.373747E-06
     2543    5.0860E-05    9.501462E-01    2.525677E-01    1.415126E-15    1.236364E-15    1.672377E-07    2.126024E-06    8.087783E-16    5.373976E-06
     2544    5.0880E-05    9.501462E-01    2.525677E-01    1.415221E-15    1.236376E-15    1.673189E-07    2.125796E-06    8.086792E-16    5.374204E-06
     2545    5.0900E-05    9.501462E-01    2.525677E-01    1.415316E-15    1.236387E-15    1.674000E-07    2.125568E-06    8.085801E-16    5.374432E-06
     2546    5.0920E-05    9.501462E-01    2.525677E-01    1.415411E-15    1.236399E-15    1.674811E-07    2.125340E-06    8.084810E-16    5.374660E-06
     2547    5.0940E-05    9.501462E-01    2.525677E-01    1.415507E-15    1.236411E-15    1.675622E-07    2.125112E-06    8.083820E-16    5.374888E-06
     2548    5.0960E-05    9.501462E-01    2.525677E-01    1.415602E-15    1.236422E-15    1.676433E-07    2.124885E-06    8.082829E-16    5.375115E-06
     2549    5.0980E-05    9.501462E-01    2.525677E-01    1.415697E-15    1.236434E-15    1.677245E-07    2.124658E-06    8.081838E-16    5.375343E-06
     2550    5.1000E-05    9.501462E-01    2.525677E-01    1.415792E-15    1.236445E-15    1.678056E-07    2.124431E-06    8.080848E-16    5.375569E-06
     2551    5.1020E-05    9.501462E-01    2.525677E-01    1.415887E-15    1.236457E-15    1.678867E-07    2.124204E-06    8.079858E-16    5.375796E-06
