iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     1540    3.0800E-05    9.501462E-01    2.525680E-01    1.317017E-15    1.224037E-15    8.812453E-08    2.558051E-06    9.101567E-16    4.941949E-06
     1541    3.0820E-05    9.501462E-01    2.525680E-01    1.317115E-15    1.224050E-15    8.820010E-08    2.557313E-06    9.100563E-16    4.942687E-06
     1542    3.0840E-05    9.501462E-01    2.525680E-01    1.317214E-15    1.224063E-15    8.827569E-08    2.556576E-06    9.099558E-16    4.943424E-06
     1543    3.0860E-05    9.501462E-01    2.525680E-01    1.317312E-15    1.224076E-15    8.835128E-08    2.555840E-06    9.098554E-16    4.944160E-06
     1544    3.0880E-05    9.501462E-01    2.525680E-01    1.317411E-15    1.224089E-15    8.842688E-08    2.555104E-06    9.097549E-16    4.944896E-06
     1545    3.0900E-05    9.501462E-01    2.525680E-01    1.317509E-15    1.224102E-15    8.850250E-08    2.554370E-06    9.096544E-16    4.945630E-06
     1546    3.0920E-05    9.501462E-01    2.525680E-01    1.317608E-15    1.224115E-15    8.857812E-08    2.553637E-06    9.095539E-16    4.946363E-06
     1547    3.0940E-05    9.501462E-01    2.525680E-01    1.317707E-15    1.224128E-15    8.865375E-08    2.552904E-06    9.094535E-16    4.947096E-06
     1548    3.0960E-05    9.501462E-01    2.525680E-01    1.317805E-15    1.224141E-15    8.872939E-08    2.552173E-06    9.093530E-16    4.947827E-06
     1549    3.0980E-05    9.501462E-01    2.525680E-01    1.317904E-15    1.224154E-15    8.880505E-08    2.551442E-06    9.092525E-16    4.948558E-06
     1550    3.1000E-05    9.501462E-01    2.525680E-01    1.318002E-15    1.224167E-15    8.888071E-08    2.550712E-06    9.091519E-16    4.949288E-06
     1551    3.1020E-05    9.501462E-01    2.525680E-01    1.318101E-15    1.224180E-15    8.895638E-08    2.549983E-06    9.090514E-16    4.950017E-06
     1552    3.1040E-05    9.501462E-01    2.525680E-01    1.318199E-15    1.224193E-15    8.903205E-08    2.549255E-06    9.089509E-16    4.950745E-06
     1553    3.1060E-05    9.501462E-01    2.525680E-01    1.318298E-15    1.224206E-15    8.910774E-08    2.548528E-06    9.088504E-16    4.951472E-06
     1554    3.1080E-05    9.501462E-01    2.525680E-01    1.318396E-15    1.224219E-15    8.918344E-08    2.547802E-06    9.087498E-16    4.952198E-06
     1555    3.1100E-05    9.501462E-01    2.525680E-01    1.318495E-15    1.224232E-15    8.925915E-08    2.547077E-06    9.086493E-16    4.952923E-06
     1556    3.1120E-05    9.501462E-01    2.525680E-01    1.318594E-15    1.224245E-15    8.933486E-08    2.546353E-06    9.085487E-16    4.953647E-06
     1557    3.1140E-05    9.501462E-01    2.525680E-01    1.318692E-15    1.224258E-15    8.941059E-08    2.545629E-06    9.084481E-16    4.954371E-06
     1558    3.1160E-05    9.501462E-01    2.525680E-01    1.318791E-15    1.224271E-15    8.948632E-08    2.544907E-06    9.083475E-16    4.955093E-06
     1559    3.1180E-05    9.501462E-01    2.525680E-01    1.318889E-15    1.224284E-15    8.956207E-08    2.544185E-06    9.082470E-16    4.955815E-06
     1560    3.1200E-05    9.501462E-01    2.525680E-01    1.318988E-15    1.224297E-15    8.963782E-08    2.543465E-06    9.081464E-16    4.956535E-06
     1561    3.1220E-05    9.501462E-01    2.525680E-01    1.319087E-15    1.224310E-15    8.971359E-08    2.542745E-06    9.080458E-16    4.957255E-06
     1562    3.1240E-05    9.501462E-01    2.525680E-01    1.319185E-15    1.224323E-15    8.978936E-08    2.542026E-06    9.079451E-16    4.957974E-06
     1563    3.1260E-05    9.501462E-01    2.525680E-01    1.319284E-15    1.224336E-15    8.986514E-08    2.541308E-06    9.078445E-16    4.958692E-06
     1564    3.1280E-05    9.501462E-01    2.525680E-01    1.319382E-15    1.224349E-15    8.994093E-08    2.540591E-06    9.077439E-16    4.959409E-06
     1565    3.1300E-05    9.501462E-01    2.525680E-01    1.319481E-15    1.224362E-15    9.001673E-08    2.539875E-06    9.076433E-16    4.960125E-06
     1566    3.1320E-05    9.501462E-01    2.525680E-01    1.319580E-15    1.224375E-15    9.009254E-08    2.539160E-06    9.075426E-16    4.960840E-06
     1567    3.1340E-05    9.501462E-01    2.525680E-01    1.319678E-15    1.224388E-15    9.016835E-08    2.538445E-06    9.074420E-16    4.961555E-06
     1568    3.1360E-05    9.501462E-01    2.525680E-01    1.319777E-15    1.224401E-15    9.024418E-08    2.537732E-06    9.073413E-16    4.962268E-06
     1569    3.1380E-05    9.501462E-01    2.525680E-01    1.319876E-15    1.224414E-15    9.032002E-08    2.537019E-06    9.072406E-16    4.962981E-06
     1570    3.1400E-05    9.501462E-01    2.525680E-01    1.319974E-15    1.224427E-15    9.039586E-08    2.536308E-06    9.071400E-16    4.963692E-06
     1571    3.1420E-05    9.501462E-01    2.525680E-01    1.320073E-15    1.224440E-15    9.047172E-08    2.535597E-06    9.070393E-16    4.964403E-06
     1572    3.1440E-05    9.501462E-01    2.525680E-01    1.320171E-15    1.224453E-15    9.054758E-08    2.534887E-06    9.069386E-16    4.965113E-06
     1573    3.1460E-05    9.501462E-01    2.525680E-01    1.320270E-15    1.224466E-15    9.062345E-08    2.534178E-06    9.068379E-16    4.965822E-06
     1574    3.1480E-05    9.501462E-01    2.525680E-01    1.320369E-15    1.224479E-15    9.069934E-08    2.533470E-06    9.067372E-16    4.966530E-06
     1575    3.1500E-05    9.501462E-01    2.525680E-01    1.320467E-15    1.224492E-15    9.077523E-08    2.532763E-06    9.066365E-16    4.967237E-06
     1576    3.1520E-05    9.501462E-01    2.525680E-01    1.320566E-15    1.224505E-15    9.085113E-08    2.532056E-06    9.065357E-16    4.967944E-06
     1577    3.1540E-05    9.501462E-01    2.525680E-01    1.320665E-15    1.224518E-15    9.092704E-08    2.531351E-06    9.064350E-16    4.968649E-06
     1578    3.1560E-05    9.501462E-01    2.525680E-01    1.320763E-15    1.224531E-15    9.100295E-08    2.530646E-06    9.063343E-16    4.969354E-06
     1579    3.1580E-05    9.501462E-01    2.525680E-01    1.320862E-15    1.224543E-15    9.107888E-08    2.529942E-06    9.062335E-16    4.970058E-06
     1580    3.1600E-05    9.501462E-01    2.525680E-01    1.320961E-15    1.224556E-15    9.115482E-08    2.529240E-06    9.061328E-16    4.970760E-06
     1581    3.1620E-05    9.501462E-01    2.525680E-01    1.321059E-15    1.224569E-15    9.123076E-08    2.528538E-06    9.060320E-16    4.971462E-06
     1582    3.1640E-05    9.501462E-01    2.525680E-01    1.321158E-15    1.224582E-15    9.130672E-08    2.527836E-06    9.059312E-16    4.972164E-06
     1583    3.1660E-05    9.501462E-01    2.525680E-01    1.321257E-15    1.224595E-15    9.138268E-08    2.527136E-06    9.058305E-16    4.972864E-06
     1584    3.1680E-05    9.501462E-01    2.525680E-01    1.321355E-15    1.224608E-15    9.145865E-08    2.526437E-06    9.057297E-16    4.973563E-06
     1585    3.1700E-05    9.501462E-01    2.525680E-01    1.321454E-15    1.224621E-15    9.153463E-08    2.525738E-06    9.056289E-16    4.974262E-06
     1586    3.1720E-05    9.501462E-01    2.525680E-01    1.321553E-15    1.224634E-15    9.161062E-08    2.525041E-06    9.055281E-16    4.974959E-06
     1587    3.1740E-05    9.501462E-01    2.525680E-01    1.321651E-15    1.224647E-15    9.168662E-08    2.524344E-06    9.054273E-16    4.975656E-06
     1588    3.1760E-05    9.501462E-01    2.525680E-01    1.321750E-15    1.224660E-15    9.176263E-08    2.523648E-06    9.053265E-16    4.976352E-06
     1589    3.1780E-05    9.501462E-01    2.525680E-01    1.321849E-15    1.224673E-15    9.183865E-08    2.522953E-06    9.052257E-16    4.977047E-06
     1590    3.1800E-05    9.501462E-01    2.525680E-01    1.321947E-15    1.224686E-15    9.191467E-08    2.522259E-06    9.051248E-16    4.977741E-06
     1591    3.1820E-05    9.501462E-01    2.525680E-01    1.322046E-15    1.224699E-15    9.199071E-08    2.521566E-06    9.050240E-16    4.978434E-06
     1592    3.1840E-05    9.501462E-01    2.525680E-01    1.322145E-15    1.224712E-15    9.206675E-08    2.520873E-06    9.049232E-16    4.979127E-06
     1593    3.1860E-05    9.501462E-01    2.525680E-01    1.322244E-15    1.224725E-15    9.214280E-08    2.520182E-06    9.048223E-16    4.979818E-06
     1594    3.1880E-05    9.501462E-01    2.525680E-01    1.322342E-15    1.224738E-15    9.221886E-08    2.519491E-06    9.047214E-16    4.980509E-06
     1595    3.1900E-05    9.501462E-01    2.525680E-01    1.322441E-15    1.224751E-15    9.229493E-08    2.518801E-06    9.046206E-16    4.981199E-06
     1596    3.1920E-05    9.501462E-01    2.525680E-01    1.322540E-15    1.224763E-15    9.237101E-08    2.518113E-06    9.045197E-16    4.981887E-06
     1597    3.1940E-05    9.501462E-01    2.525680E-01    1.322638E-15    1.224776E-15    9.244710E-08    2.517424E-06    9.044188E-16    4.982576E-06
     1598    3.1960E-05    9.501462E-01    2.525680E-01    1.322737E-15    1.224789E-15    9.252320E-08    2.516737E-06    9.043180E-16    4.983263E-06
     1599    3.1980E-05    9.501462E-01    2.525680E-01    1.322836E-15    1.224802E-15    9.259930E-08    2.516051E-06    9.042171E-16    4.983949E-06
     1600    3.2000E-05    9.501462E-01    2.525680E-01    1.322935E-15    1.224815E-15    9.267542E-08    2.515365E-06    9.041162E-16    4.984635E-06
     1601    3.2020E-05    9.501462E-01    2.525680E-01    1.323033E-15    1.224828E-15    9.275154E-08    2.514681E-06    9.040153E-16    4.985319E-06
     1602    3.2040E-05    9.501462E-01    2.525680E-01    1.323132E-15    1.224841E-15    9.282767E-08    2.513997E-06    9.039143E-16    4.986003E-06
     1603    3.2060E-05    9.501462E-01    2.525680E-01    1.323231E-15    1.224854E-15    9.290381E-08    2.513314E-06    9.038134E-16    4.986686E-06
     1604    3.2080E-05    9.501462E-01    2.525680E-01    1.323329E-15    1.224867E-15    9.297996E-08    2.512632E-06    9.037125E-16    4.987368E-06
     1605    3.2100E-05    9.501462E-01    2.525680E-01    1.323428E-15    1.224880E-15    9.305612E-08    2.511950E-06    9.036116E-16    4.988050E-06
     1606    3.2120E-05    9.501462E-01    2.525680E-01    1.323527E-15    1.224893E-15    9.313229E-08    2.511270E-06    9.035106E-16    4.988730E-06
     1607    3.2140E-05    9.501462E-01    2.525680E-01    1.323626E-15    1.224906E-15    9.320846E-08    2.510590E-06    9.034097E-16    4.989410E-06
     1608    3.2160E-05    9.501462E-01    2.525680E-01    1.323724E-15    1.224919E-15    9.328465E-08    2.509912E-06    9.033087E-16    4.990088E-06
     1609    3.2180E-05    9.501462E-01    2.525680E-01    1.323823E-15    1.224931E-15    9.336084E-08    2.509234E-06    9.032078E-16    4.990766E-06
     1610    3.2200E-05    9.501462E-01    2.525680E-01    1.323922E-15    1.224944E-15    9.343704E-08    2.508557E-06    9.031068E-16    4.991443E-06
     1611    3.2220E-05    9.501462E-01    2.525680E-01    1.324021E-15    1.224957E-15    9.351325E-08    2.507880E-06    9.030058E-16    4.992120E-06
     1612    3.2240E-05    9.501462E-01    2.525680E-01    1.324119E-15    1.224970E-15    9.358947E-08    2.507205E-06    9.029048E-16    4.992795E-06
     1613    3.2260E-05    9.501462E-01    2.525680E-01    1.324218E-15    1.224983E-15    9.366570E-08    2.506530E-06    9.028039E-16    4.993470E-06
     1614    3.2280E-05    9.501462E-01    2.525680E-01    1.324317E-15    1.224996E-15    9.374194E-08    2.505857E-06    9.027029E-16    4.994143E-06
     1615    3.2300E-05    9.501462E-01    2.525680E-01    1.324416E-15    1.225009E-15    9.381818E-08    2.505184E-06    9.026019E-16    4.994816E-06
     1616    3.2320E-05    9.501462E-01    2.525680E-01    1.324514E-15    1.225022E-15    9.389444E-08    2.504512E-06    9.025009E-16    4.995488E-06
     1617    3.2340E-05    9.501462E-01    2.525680E-01    1.324613E-15    1.225035E-15    9.397070E-08    2.503841E-06    9.023998E-16    4.996159E-06
     1618    3.2360E-05    9.501462E-01    2.525680E-01    1.324712E-15    1.225048E-15    9.404697E-08    2.503170E-06    9.022988E-16    4.996830E-06
     1619    3.2380E-05    9.501462E-01    2.525679E-01    1.324811E-15    1.225060E-15    9.412325E-08    2.502501E-06    9.021978E-16    4.997499E-06
     1620    3.2400E-05    9.501462E-01    2.525679E-01    1.324909E-15    1.225073E-15    9.419954E-08    2.501832E-06    9.020968E-16    4.998168E-06
     1621    3.2420E-05    9.501462E-01    2.525679E-01    1.325008E-15    1.225086E-15    9.427583E-08    2.501164E-06    9.019957E-16    4.998836E-06
     1622    3.2440E-05    9.501462E-01    2.525679E-01    1.325107E-15    1.225099E-15    9.435214E-08    2.500497E-06    9.018947E-16    4.999503E-06
     1623    3.2460E-05    9.501462E-01    2.525679E-01    1.325206E-15    1.225112E-15    9.442845E-08    2.499831E-06    9.017936E-16    5.000169E-06
     1624    3.2480E-05    9.501462E-01    2.525679E-01    1.325304E-15    1.225125E-15    9.450478E-08    2.499165E-06    9.016926E-16    5.000835E-06
     1625    3.2500E-05    9.501462E-01    2.525679E-01    1.325403E-15    1.225138E-15    9.458111E-08    2.498501E-06    9.015915E-16    5.001499E-06
     1626    3.2520E-05    9.501462E-01    2.525679E-01    1.325502E-15    1.225151E-15    9.465745E-08    2.497837E-06    9.014904E-16    5.002163E-06
     1627    3.2540E-05    9.501462E-01    2.525679E-01    1.325601E-15    1.225164E-15    9.473379E-08    2.497174E-06    9.013894E-16    5.002826E-06
     1628    3.2560E-05    9.501462E-01    2.525679E-01    1.325700E-15    1.225176E-15    9.481015E-08    2.496512E-06    9.012883E-16    5.003488E-06
     1629    3.2580E-05    9.501462E-01    2.525679E-01    1.325798E-15    1.225189E-15    9.488652E-08    2.495850E-06    9.011872E-16    5.004150E-06
     1630    3.2600E-05    9.501462E-01    2.525679E-01    1.325897E-15    1.225202E-15    9.496289E-08    2.495190E-06    9.010861E-16    5.004810E-06
     1631    3.2620E-05    9.501462E-01    2.525679E-01    1.325996E-15    1.225215E-15    9.503927E-08    2.494530E-06    9.009850E-16    5.005470E-06
     1632    3.2640E-05    9.501462E-01    2.525679E-01    1.326095E-15    1.225228E-15    9.511566E-08    2.493871E-06    9.008839E-16    5.006129E-06
     1633    3.2660E-05    9.501462E-01    2.525679E-01    1.326193E-15    1.225241E-15    9.519206E-08    2.493213E-06    9.007828E-16    5.006787E-06
     1634    3.2680E-05    9.501462E-01    2.525679E-01    1.326292E-15    1.225254E-15    9.526847E-08    2.492556E-06    9.006817E-16    5.007444E-06
     1635    3.2700E-05    9.501462E-01    2.525679E-01    1.326391E-15    1.225267E-15    9.534488E-08    2.491900E-06    9.005805E-16    5.008100E-06
     1636    3.2720E-05    9.501462E-01    2.525679E-01    1.326490E-15    1.225279E-15    9.542131E-08    2.491244E-06    9.004794E-16    5.008756E-06
     1637    3.2740E-05    9.501462E-01    2.525679E-01    1.326589E-15    1.225292E-15    9.549774E-08    2.490589E-06    9.003783E-16    5.009411E-06
     1638    3.2760E-05    9.501462E-01    2.525679E-01    1.326687E-15    1.225305E-15    9.557418E-08    2.489935E-06    9.002771E-16    5.010065E-06
     1639    3.2780E-05    9.501462E-01    2.525679E-01    1.326786E-15    1.225318E-15    9.565063E-08    2.489282E-06    9.001760E-16    5.010718E-06
     1640    3.2800E-05    9.501462E-01    2.525679E-01    1.326885E-15    1.225331E-15    9.572709E-08    2.488630E-06    9.000748E-16    5.011370E-06
     1641    3.2820E-05    9.501462E-01    2.525679E-01    1.326984E-15    1.225344E-15    9.580355E-08    2.487978E-06    8.999737E-16    5.012022E-06
     1642    3.2840E-05    9.501462E-01    2.525679E-01    1.327083E-15    1.225357E-15    9.588003E-08    2.487327E-06    8.998725E-16    5.012673E-06
     1643    3.2860E-05    9.501462E-01    2.525679E-01    1.327181E-15    1.225370E-15    9.595651E-08    2.486677E-06    8.997713E-16    5.013323E-06
     1644    3.2880E-05    9.501462E-01    2.525679E-01    1.327280E-15    1.225382E-15    9.603300E-08    2.486028E-06    8.996702E-16    5.013972E-06
     1645    3.2900E-05    9.501462E-01    2.525679E-01    1.327379E-15    1.225395E-15    9.610950E-08    2.485380E-06    8.995690E-16    5.014620E-06
     1646    3.2920E-05    9.501462E-01    2.525679E-01    1.327478E-15    1.225408E-15    9.618601E-08    2.484732E-06    8.994678E-16    5.015268E-06
     1647    3.2940E-05    9.501462E-01    2.525679E-01    1.327577E-15    1.225421E-15    9.626252E-08    2.484085E-06    8.993666E-16    5.015915E-06
     1648    3.2960E-05    9.501462E-01    2.525679E-01    1.327676E-15    1.225434E-15    9.633905E-08    2.483439E-06    8.992654E-16    5.016561E-06
     1649    3.2980E-05    9.501462E-01    2.525679E-01    1.327774E-15    1.225447E-15    9.641558E-08    2.482794E-06    8.991642E-16    5.017206E-06
     1650    3.3000E-05    9.501462E-01    2.525679E-01    1.327873E-15    1.225460E-15    9.649212E-08    2.482150E-06    8.990630E-16    5.017850E-06
     1651    3.3020E-05    9.501462E-01    2.525679E-01    1.327972E-15    1.225472E-15    9.656867E-08    2.481506E-06    8.989618E-16    5.018494E-06
     1652    3.3040E-05    9.501462E-01    2.525679E-01    1.328071E-15    1.225485E-15    9.664523E-08    2.480863E-06    8.988605E-16    5.019137E-06
     1653    3.3060E-05    9.501462E-01    2.525679E-01    1.328170E-15    1.225498E-15    9.672179E-08    2.480221E-06    8.987593E-16    5.019779E-06
